host_listings_count,accommodates,bathrooms,bedrooms,guests_included,minimum_nights,number_of_reviews,calculated_host_listings_count,price,latitude,longitude,room_type,instant_bookable
1.0,4,1.0,1.0,2,2,166,1,$69.00,52.3653835235,4.8411324281,Private room,f
1.0,2,1.5,1.0,1,2,0,1,$59.00,52.3491074392,4.8418498899,Private room,t
1.0,3,1.0,1.0,1,4,1,1,$150.00,52.355070471,4.8415349851,Entire home/apt,f
1.0,2,1.0,1.0,1,1,2,1,$50.00,52.3552189224,4.8292647653,Private room,f
1.0,2,1.0,1.0,2,4,3,1,$78.00,52.3613340112,4.8439497053,Entire home/apt,f
1.0,4,1.5,2.0,1,1,1,1,$115.00,52.3627644593,4.8442800604,Entire home/apt,f
1.0,2,1.0,1.0,1,1,8,1,$50.00,52.3522977865,4.8385621745,Entire home/apt,f
1.0,2,1.0,1.0,1,1,0,1,$100.00,52.3633888664,4.8277983114000005,Entire home/apt,f
1.0,2,1.0,1.0,1,1,35,1,$80.00,52.3666948769,4.8424147269,Private room,f
1.0,2,1.0,1.0,2,3,8,1,$89.00,52.3593333099,4.8415137248,Private room,f
1.0,2,1.0,1.0,1,3,43,1,$78.00,52.3582048444,4.8319089848,Private room,f
1.0,2,1.0,1.0,2,3,94,1,$68.00,52.3527224387,4.8281054514,Private room,f
1.0,4,1.0,4.0,1,3,0,1,$150.00,52.368223485,4.8403843721,Entire home/apt,t
1.0,2,1.0,1.0,2,1,4,1,$75.00,52.3677538325,4.8439216294000005,Private room,f
1.0,6,1.0,3.0,1,14,1,1,$120.00,52.3541040166,4.8418175638,Entire home/apt,f
2.0,5,1.0,2.0,1,3,17,1,$175.00,52.3585710461,4.8382461769,Entire home/apt,f
2.0,2,1.0,1.0,1,2,15,1,$60.00,52.3658434565,4.8405281779,Private room,f
1.0,3,1.5,2.0,2,1,4,1,$129.00,52.3639355345,4.8299790091,Entire home/apt,f
1.0,2,1.5,1.0,1,3,1,1,$40.00,52.3541027106,4.8397390275,Private room,t
1.0,2,1.0,1.0,1,2,0,1,$50.00,52.3570768464,4.8314852239,Private room,f
2.0,2,1.0,1.0,1,1,24,2,$60.00,52.3525792163,4.8362347255,Private room,f
3.0,2,1.0,1.0,1,2,4,3,$55.00,52.3638742687,4.8448417483,Private room,f
1.0,3,1.0,2.0,1,1,37,1,$99.00,52.3530400934,4.8296372365,Entire home/apt,f
1.0,2,1.0,1.0,1,1,2,1,$80.00,52.3643214049,4.8400073531,Private room,f
1.0,3,1.0,1.0,1,1,0,1,$250.00,52.3562705658,4.8287154242,Private room,f
1.0,2,1.0,1.0,1,2,2,1,$85.00,52.3486660731,4.8335419368,Entire home/apt,f
1.0,3,1.0,2.0,3,3,17,1,$120.00,52.3541096375,4.8405961142,Entire home/apt,f
1.0,3,1.0,2.0,1,1,7,1,$90.00,52.3643099318,4.8382952062,Entire home/apt,f
1.0,4,1.0,2.0,2,2,8,1,$100.00,52.3662268699,4.8409457464,Entire home/apt,f
1.0,2,1.0,2.0,1,2,6,1,$90.00,52.3702570481,4.8357288519,Entire home/apt,f
3.0,2,1.0,0.0,1,2,105,3,$75.00,52.3582294334,4.8192424935,Private room,f
1.0,2,1.5,0.0,1,5,0,1,$65.00,52.3488417882,4.8405822469,Entire home/apt,t
1.0,2,1.5,1.0,1,3,0,1,$35.00,52.3643017024,4.8329959554,Private room,t
1.0,2,2.0,1.0,1,2,28,1,$60.00,52.3537220002,4.8412121693,Private room,f
2.0,3,1.0,1.0,2,2,1,2,$98.00,52.3609526074,4.8421570856,Entire home/apt,f
3.0,2,1.0,0.0,2,2,75,3,$80.00,52.3599088978,4.8188587455,Private room,f
1.0,6,1.0,2.0,1,3,0,1,$200.00,52.3459547266,4.8254327635,Entire home/apt,f
1.0,5,1.0,3.0,2,2,4,1,$225.00,52.3670313559,4.8354194641,Entire home/apt,f
2.0,2,1.0,1.0,1,4,17,2,$125.00,52.3650780491,4.845769984,Entire home/apt,f
1.0,2,1.0,1.0,1,2,15,1,$97.00,52.3546897504,4.833296205,Entire home/apt,t
1.0,1,1.0,1.0,1,7,0,1,$49.00,52.3670588018,4.841882485,Private room,f
1.0,2,1.5,1.0,1,2,2,1,$38.00,52.3557376681,4.8268452595,Private room,f
1.0,1,1.5,1.0,1,1,1,1,$55.00,52.360881273,4.8386169459,Private room,f
5.0,2,1.0,1.0,1,4,4,4,$55.00,52.3643209363,4.8444890156,Private room,f
1.0,2,1.0,0.0,1,3,12,1,$100.00,52.3618026962,4.8290776555,Entire home/apt,f
1.0,2,1.0,1.0,1,3,18,1,$133.00,52.3639086402,4.8444999695,Entire home/apt,f
2.0,2,1.0,1.0,1,3,0,2,$60.00,52.3665810204,4.8446278548,Private room,f
1.0,4,1.0,2.0,3,3,2,1,$120.00,52.3655821021,4.8490392853,Private room,f
3.0,2,1.0,1.0,1,2,5,3,$150.00,52.3487652697,4.8401475246,Private room,f
1.0,4,1.0,1.0,1,5,16,1,$100.00,52.3536719797,4.8369542982,Entire home/apt,f
3.0,4,1.0,2.0,1,3,8,3,$139.00,52.3487986562,4.8401948395000005,Entire home/apt,f
1.0,4,1.0,1.0,1,14,3,1,$80.00,52.3699140131,4.8327018515999995,Entire home/apt,f
1.0,2,1.5,1.0,1,2,20,1,$60.00,52.3543033593,4.8407107139,Private room,f
2.0,4,1.0,2.0,4,2,0,2,$225.00,52.349857706,4.83224512,Entire home/apt,f
3.0,2,1.0,1.0,1,5,0,3,$129.00,52.3564687268,4.8452829134,Entire home/apt,f
2.0,2,1.5,1.0,1,2,9,2,$60.00,52.3535089372,4.8283231509,Private room,f
1.0,4,1.0,2.0,1,4,0,1,$70.00,52.3629148092,4.8437622812,Entire home/apt,f
3.0,3,1.0,1.0,2,2,79,3,$65.00,52.3491034583,4.8361122441,Private room,f
1.0,4,1.0,2.0,2,2,11,1,$150.00,52.3609528028,4.8363911374,Entire home/apt,f
1.0,2,1.5,1.0,1,2,5,1,$81.00,52.3633923678,4.840221372,Entire home/apt,t
1.0,4,1.0,2.0,4,2,132,1,$100.00,52.3645175869,4.8331151984,Entire home/apt,t
1.0,3,1.5,1.0,1,2,8,1,$115.00,52.3703113355,4.8359104547000005,Entire home/apt,f
1.0,2,1.0,1.0,1,2,9,1,$60.00,52.3643738109,4.8428499759,Private room,f
3.0,4,1.0,2.0,1,2,0,3,$99.00,52.3629022149,4.8388830201,Entire home/apt,t
1.0,4,1.0,2.0,3,4,16,1,$89.00,52.3598104533,4.8426182898,Entire home/apt,t
1.0,4,1.0,1.0,2,2,3,1,$100.00,52.3679168371,4.8387538389,Entire home/apt,f
2.0,2,1.0,2.0,1,1,2,2,$350.00,52.362490269,4.845140478,Entire home/apt,f
1.0,6,1.0,4.0,3,3,6,1,$250.00,52.3505118658,4.8310757703,Entire home/apt,f
3.0,5,1.0,2.0,2,2,8,2,$185.00,52.364798102,4.84665823,Entire home/apt,t
1.0,5,1.0,2.0,1,1,8,1,$158.00,52.3652539013,4.8400558451,Entire home/apt,f
1.0,3,1.0,1.0,1,2,7,1,$130.00,52.3546756791,4.8307532425,Entire home/apt,f
1.0,2,1.0,1.0,1,3,14,1,$110.00,52.3562039339,4.8320503398,Entire home/apt,f
1.0,5,1.0,2.0,5,2,4,1,$125.00,52.3488292437,4.8293762034,Entire home/apt,f
1.0,3,1.0,1.0,2,2,2,1,$99.00,52.3566090776,4.8214307001000005,Entire home/apt,t
1.0,4,1.0,2.0,2,1,0,1,$90.00,52.3653724567,4.8411673407,Entire home/apt,f
1.0,2,1.0,1.0,1,1,2,1,$44.00,52.3534277622,4.8294149236,Private room,f
1.0,2,1.0,1.0,2,2,3,1,$245.00,52.3619523416,4.8471109674,Entire home/apt,f
1.0,2,1.0,1.0,1,7,0,1,$100.00,52.3558017114,4.8416353725,Entire home/apt,f
3.0,2,1.0,1.0,1,2,8,3,$45.00,52.3670996595,4.8442751243,Private room,f
1.0,4,1.0,3.0,1,3,40,1,$172.00,52.3645812832,4.8388905677,Entire home/apt,f
5.0,2,1.0,1.0,1,3,0,4,$60.00,52.3644267173,4.8447358441,Private room,f
1.0,4,1.0,2.0,2,2,10,1,$70.00,52.3636529775,4.8368340617,Entire home/apt,f
3.0,2,1.0,1.0,1,2,0,3,$47.00,52.3669908677,4.844847905,Private room,f
1.0,2,1.5,1.0,2,2,2,1,$120.00,52.3635027801,4.8451545768,Entire home/apt,f
1.0,2,1.0,1.0,1,4,1,1,$46.00,52.3492463357,4.8402761227,Private room,f
1.0,2,1.5,1.0,1,2,0,1,$80.00,52.3659739451,4.842347336,Private room,f
1.0,4,1.0,3.0,1,8,0,1,$125.00,52.3690154359,4.8332402711,Entire home/apt,f
3.0,2,1.0,1.0,1,2,77,3,$55.00,52.3483259425,4.8345301457000005,Private room,f
1.0,2,1.0,1.0,2,2,0,1,$90.00,52.3612044232,4.8203600494,Entire home/apt,f
1.0,4,1.0,2.0,1,1,16,1,$225.00,52.36797494,4.8347317375,Entire home/apt,f
1.0,6,1.0,3.0,6,4,1,1,$169.00,52.363814399,4.8397408731,Entire home/apt,f
1.0,4,1.0,2.0,1,5,4,1,$195.00,52.3541584874,4.8414859949,Entire home/apt,t
1.0,4,1.0,2.0,2,2,21,1,$140.00,52.3681110895,4.8420061174,Entire home/apt,f
1.0,2,1.0,1.0,1,2,167,1,$35.00,52.3652207097,4.8383384839,Private room,f
1.0,6,1.0,3.0,2,5,28,1,$235.00,52.3626208334,4.8318338281,Entire home/apt,f
1.0,2,1.5,1.0,1,1,19,1,$79.00,52.3678126369,4.8430540675,Private room,f
1.0,6,1.0,2.0,1,2,1,1,$260.00,52.3628266653,4.8383158293,Entire home/apt,t
1.0,5,1.0,2.0,1,2,2,1,$250.00,52.3665864284,4.8355815823,Entire home/apt,f
1.0,3,1.0,1.0,2,2,7,1,$100.00,52.3573465828,4.8469538514,Entire home/apt,f
1.0,2,1.0,1.0,1,2,7,1,$80.00,52.3565577756,4.8275602081,Entire home/apt,f
1.0,2,1.5,1.0,1,1,6,1,$55.00,52.3509073647,4.8413859341,Private room,f
1.0,4,1.0,1.0,3,3,5,1,$140.00,52.3637621219,4.8439726422,Entire home/apt,f
2.0,2,1.0,1.0,1,2,28,2,$85.00,52.3500293799,4.8302714758,Private room,f
2.0,3,1.5,1.0,2,2,3,2,$98.00,52.3620851787,4.8436587854,Entire home/apt,f
2.0,6,1.5,2.0,5,2,7,2,$275.00,52.3533707228,4.8402429762,Entire home/apt,f
3.0,4,1.5,2.0,3,2,14,1,$114.00,52.3516049687,4.8319103166,Entire home/apt,f
1.0,2,1.5,1.0,1,2,0,1,$200.00,52.3550289067,4.8313144117,Entire home/apt,t
2.0,2,1.5,1.0,1,3,0,2,$57.00,52.351645783,4.8289858481,Private room,f
1.0,2,2.0,1.0,1,1,5,1,$65.00,52.3508686754,4.8359816534,Private room,t
2.0,2,1.5,1.0,1,3,1,1,$100.00,52.348383997,4.8407674242,Entire home/apt,f
2.0,2,1.0,1.0,1,1,0,2,$150.00,52.3668930306,4.8353470562,Private room,f
1.0,2,1.0,1.0,2,4,37,1,$120.00,52.3544630668,4.8414195993,Entire home/apt,f
1.0,2,1.0,1.0,1,2,34,1,$85.00,52.3529076434,4.841093864,Private room,t
1.0,4,1.0,1.0,1,2,18,1,$119.00,52.3483485034,4.8344060909,Entire home/apt,f
1.0,2,1.5,1.0,1,2,15,1,$60.00,52.3539805125,4.8399561939,Private room,t
1.0,2,2.0,1.0,1,3,3,1,$60.00,52.353329836,4.8397742248,Private room,f
1.0,2,1.5,1.0,1,1,13,1,$49.00,52.3559963964,4.8295377334000005,Private room,f
1.0,4,1.5,2.0,1,2,0,1,$210.00,52.3694058023,4.8362331751,Entire home/apt,f
0.0,5,1.0,2.0,1,1,0,1,$120.00,52.3635803691,4.8383459084,Entire home/apt,f
1.0,3,1.0,2.0,2,3,0,1,$100.00,52.3538717897,4.8323121359000005,Entire home/apt,t
3.0,4,1.0,1.0,2,2,7,3,$140.00,52.361335935,4.8442472986,Private room,f
1.0,4,1.0,1.0,3,5,0,1,$139.00,52.352436148,4.8398754729,Entire home/apt,f
2.0,2,1.0,0.0,1,4,5,2,$49.00,52.3534930844,4.8304663849,Private room,f
1.0,2,1.0,1.0,1,2,2,1,$69.00,52.3640036649,4.8307774771,Entire home/apt,f
3.0,2,1.0,1.0,1,2,167,3,$50.00,52.3624375551,4.8430514107,Private room,t
1.0,2,1.0,0.0,2,2,9,1,$85.00,52.3616342548,4.8422663914,Entire home/apt,f
1.0,4,2.0,2.0,2,3,10,1,$200.00,52.3549673432,4.8344403763,Entire home/apt,f
1.0,4,1.0,2.0,2,1,24,1,$135.00,52.3497926026,4.8320548275,Entire home/apt,f
4.0,2,1.0,1.0,1,1,94,4,$49.00,52.3675345535,4.8392509188,Private room,f
1.0,2,1.0,2.0,1,2,1,1,$75.00,52.3640178545,4.8446691709,Entire home/apt,f
1.0,2,1.0,1.0,1,2,67,1,$58.00,52.3614901255,4.8267271009,Private room,f
1.0,2,1.5,1.0,1,1,2,1,$99.00,52.3546428543,4.8282466547,Entire home/apt,f
1.0,2,1.0,0.0,1,3,12,1,$89.00,52.3609751885,4.8421685339,Entire home/apt,f
1.0,2,1.0,1.0,1,1,5,1,$90.00,52.3692036225,4.8328804443,Entire home/apt,f
1.0,3,1.5,2.0,1,2,25,1,$219.00,52.3669969758,4.8402176274,Entire home/apt,f
1.0,4,1.0,2.0,4,2,12,1,$149.00,52.3683854823,4.8360268232,Entire home/apt,f
1.0,2,1.0,1.0,1,2,1,1,$42.00,52.3579852969,4.8460768525999995,Private room,f
1.0,4,1.5,2.0,1,1,22,1,$140.00,52.3493845857,4.834161898,Entire home/apt,f
1.0,2,1.5,1.0,1,2,4,1,$86.00,52.3499405361,4.8379652202,Private room,f
1.0,2,1.0,1.0,1,2,0,1,$90.00,52.3549203336,4.8313666238,Entire home/apt,f
1.0,2,1.0,1.0,1,5,6,1,$59.00,52.3609092883,4.8401632885,Entire home/apt,f
2.0,3,1.5,1.0,1,3,0,2,$65.00,52.3668523513,4.8432130938,Private room,f
1.0,4,1.0,2.0,1,1,2,1,$199.00,52.3578283387,4.820704152,Entire home/apt,f
1.0,4,1.5,1.0,1,2,4,1,$115.00,52.3497498247,4.8344945638,Entire home/apt,f
1.0,4,1.0,2.0,1,2,4,1,$140.00,52.3673854269,4.8396121884,Entire home/apt,f
2.0,2,1.5,1.0,1,1,0,2,$110.00,52.3541417217,4.8418720828,Entire home/apt,f
1.0,5,1.0,2.0,3,2,29,1,$200.00,52.3679211294,4.8380298495,Entire home/apt,t
1.0,4,2.0,3.0,4,2,5,1,$200.00,52.3695560443,4.8307660061,Entire home/apt,f
1.0,6,1.5,3.0,4,2,11,1,$195.00,52.3646062669,4.8375248947,Entire home/apt,f
1.0,2,2.0,1.0,1,7,1,1,$48.00,52.3686375648,4.8309836096000005,Private room,f
1.0,2,1.0,1.0,1,2,14,1,$95.00,52.3708472824,4.8389468058,Entire home/apt,f
2.0,2,1.0,1.0,2,2,125,2,$60.00,52.3582817572,4.824865191,Private room,f
29.0,2,1.5,1.0,2,2,61,28,$97.00,52.3705313678,4.8413594016,Entire home/apt,f
1.0,2,1.0,2.0,1,5,1,1,$140.00,52.3610630312,4.8454468559,Entire home/apt,f
1.0,2,0.5,1.0,1,3,8,1,$73.00,52.3638240145,4.8399004838,Private room,f
1.0,2,1.0,1.0,1,2,5,1,$79.00,52.3518401773,4.8372480814,Private room,f
2.0,2,1.0,1.0,2,3,7,2,$150.00,52.3494919374,4.832009259,Entire home/apt,f
1.0,2,1.5,1.0,1,1,3,1,$50.00,52.3501229602,4.8400605838,Private room,f
2.0,2,1.0,1.0,1,1,0,1,$115.00,52.3641477328,4.8358573015,Entire home/apt,t
1.0,6,1.0,3.0,2,2,17,1,$90.00,52.361786165,4.8219544045,Entire home/apt,f
1.0,2,1.0,1.0,1,45,23,1,$92.00,52.3624018031,4.8443729498,Entire home/apt,f
2.0,4,1.0,2.0,2,1,9,2,$200.00,52.352421498300004,4.8364263471,Entire home/apt,f
1.0,4,1.0,2.0,2,2,3,1,$125.00,52.3517796303,4.8304250989,Entire home/apt,f
4.0,2,1.0,1.0,1,1,56,4,$49.00,52.3637397677,4.8381643353,Private room,f
1.0,3,1.0,1.0,2,3,78,1,$65.00,52.3624849623,4.8410023615,Private room,f
3.0,2,1.0,1.0,1,2,2,3,$85.00,52.366977210900004,4.834978172,Private room,f
1.0,2,1.0,1.0,1,3,0,1,$150.00,52.3501373791,4.8400269022,Entire home/apt,f
3.0,4,1.0,2.0,1,2,91,3,$125.00,52.3485050815,4.8350345046,Private room,f
1.0,2,1.0,2.0,2,3,39,1,$75.00,52.3558317433,4.8271946601,Entire home/apt,f
1.0,1,1.0,0.0,1,7,0,1,$35.00,52.3534661966,4.8313344951,Entire home/apt,f
1.0,5,2.0,4.0,5,1,2,1,$175.00,52.360992789,4.8247849255,Entire home/apt,f
1.0,2,1.0,1.0,1,30,48,1,$75.00,52.3611938519,4.8422985901,Private room,f
1.0,3,1.5,1.0,2,2,34,1,$125.00,52.3627222762,4.8480274468,Entire home/apt,f
1.0,4,1.0,2.0,2,2,3,1,$69.00,52.3627519162,4.8317596157,Entire home/apt,f
1.0,6,1.0,3.0,1,4,4,1,$244.00,52.3627255528,4.8433633449,Entire home/apt,f
1.0,2,1.0,1.0,2,7,4,1,$99.00,52.3663547584,4.848242961,Entire home/apt,f
2.0,4,1.0,3.0,1,1,1,2,$250.00,52.3660588158,4.8370843874,Entire home/apt,f
1.0,2,1.0,2.0,1,3,3,1,$160.00,52.3500358543,4.8377126142,Entire home/apt,f
2.0,2,1.5,1.0,1,1,18,2,$55.00,52.3549540392,4.8430765051,Private room,f
1.0,2,1.0,1.0,1,2,2,1,$109.00,52.362692424,4.8438297675,Entire home/apt,f
1.0,2,1.0,0.0,1,1,0,1,$120.00,52.3514504404,4.8341951229,Entire home/apt,f
1.0,2,1.0,1.0,1,2,3,1,$50.00,52.3493249276,4.8403987776,Private room,t
1.0,4,1.0,2.0,2,2,7,1,$85.00,52.3639558631,4.8395694401,Entire home/apt,f
2.0,6,1.5,3.0,5,3,9,1,$375.00,52.3527227967,4.8428778109,Entire home/apt,f
1.0,1,1.0,0.0,1,2,0,1,$49.00,52.3613725601,4.8386406126,Private room,f
1.0,4,1.0,2.0,1,2,4,1,$149.00,52.36075862,4.8367304220000005,Entire home/apt,t
1.0,2,1.0,0.0,1,4,0,1,$90.00,52.3523038071,4.8401123954,Entire home/apt,f
1.0,4,1.0,2.0,1,1,13,1,$125.00,52.3476294201,4.8435710072,Entire home/apt,f
1.0,2,1.0,1.0,1,1,0,1,$119.00,52.354239416,4.840867656,Private room,t
1.0,2,1.0,1.0,1,2,0,1,$75.00,52.3613973321,4.8482404144,Private room,f
1.0,4,1.0,2.0,1,2,0,1,$140.00,52.3654427012,4.8434509655,Private room,f
1.0,6,2.5,6.0,1,3,0,1,$100.00,52.3607166865,4.8255558986,Entire home/apt,f
1.0,4,1.0,0.0,2,2,0,1,$225.00,52.3680842153,4.8319957264,Entire home/apt,f
1.0,2,1.0,1.0,1,1,23,1,$115.00,52.3571717193,4.8477203735,Entire home/apt,f
1.0,2,1.5,1.0,1,1,0,1,$80.00,52.3598539553,4.8399185973000005,Entire home/apt,f
3.0,4,2.0,2.0,4,2,8,3,$190.00,52.3592858505,4.8191511404,Entire home/apt,f
1.0,1,1.0,1.0,1,3,1,1,$50.00,52.3639769365,4.8298131708,Private room,f
1.0,2,1.0,0.0,1,1,57,1,$55.00,52.3681886614,4.8381210373,Entire home/apt,f
2.0,2,1.0,1.0,2,1,10,1,$59.00,52.3654663551,4.8447959259,Private room,f
1.0,2,1.5,1.0,1,3,17,1,$105.00,52.3659205459,4.828417355,Entire home/apt,f
2.0,4,1.0,2.0,2,2,2,2,$88.00,52.3491782156,4.8305823757,Entire home/apt,f
1.0,4,1.0,2.0,4,2,12,1,$110.00,52.3648024231,4.8414807974,Entire home/apt,f
1.0,2,1.0,1.0,2,1,0,1,$150.00,52.3564589444,4.8266645668,Entire home/apt,f
1.0,1,1.5,1.0,1,2,2,1,$80.00,52.3494215833,4.8329499807000005,Private room,f
1.0,4,1.5,4.0,2,2,3,1,$115.00,52.3517746712,4.8279556551,Entire home/apt,f
1.0,2,1.0,1.0,2,1,250,1,$59.00,52.3656123922,4.8403824985,Private room,f
11.0,4,2.5,2.0,1,2,15,11,$129.00,52.3524661223,4.8402277094,Entire home/apt,t
1.0,4,1.5,2.0,1,5,13,1,$145.00,52.3704030182,4.8382475144,Entire home/apt,f
1.0,4,1.0,2.0,1,4,2,1,$120.00,52.3474786292,4.833644006,Entire home/apt,t
1.0,4,1.0,2.0,2,2,5,1,$60.00,52.3551477023,4.8305995298,Entire home/apt,f
2.0,2,1.0,1.0,1,1,48,2,$56.00,52.3538145734,4.8281579239,Private room,f
1.0,3,1.0,1.0,1,2,42,1,$100.00,52.369415938,4.8368041014,Private room,f
1.0,4,1.0,2.0,4,10,7,1,$220.00,52.3620028924,4.8437421147,Entire home/apt,f
1.0,2,1.0,1.0,1,2,9,1,$100.00,52.3560625845,4.8204778851,Entire home/apt,f
1.0,4,1.0,2.0,2,3,8,1,$125.00,52.3594695421,4.8445337472,Entire home/apt,f
3.0,4,1.0,2.0,1,3,2,3,$149.00,52.3489296064,4.8421890086,Entire home/apt,f
1.0,6,1.5,3.0,2,2,33,1,$100.00,52.3632456475,4.8358752706,Entire home/apt,f
1.0,2,1.0,1.0,1,2,25,1,$63.00,52.3682790165,4.8451445639,Private room,f
1.0,2,1.5,1.0,1,2,9,1,$65.00,52.3612075073,4.8450087752,Private room,f
1.0,2,1.0,1.0,1,2,16,1,$75.00,52.3532400731,4.8338662702,Private room,f
2.0,2,1.0,1.0,2,1,66,2,$80.00,52.3586741295,4.8247599352,Private room,f
1.0,5,1.0,3.0,1,3,5,1,$100.00,52.3556893881,4.8330971610999995,Entire home/apt,f
2.0,2,1.5,1.0,1,2,41,2,$119.00,52.346835388,4.8410405611,Private room,t
1.0,2,1.0,1.0,2,1,134,1,$69.00,52.3524691448,4.839091394,Private room,f
1.0,2,1.5,1.0,1,1,0,1,$60.00,52.365605080899996,4.8049296857,Private room,f
1.0,2,1.0,1.0,1,2,0,1,$60.00,52.3523930727,4.8130545111,Private room,f
1.0,4,1.0,2.0,1,2,13,1,$130.00,52.3638386481,4.805363929,Entire home/apt,f
1.0,2,1.0,1.0,1,2,0,1,$129.00,52.3607936597,4.7907901262,Entire home/apt,f
1.0,2,1.0,1.0,1,1,23,1,$80.00,52.3585151588,4.7971823023999995,Private room,f
1.0,2,1.0,1.0,1,2,3,1,$36.00,52.3585345869,4.7928056449,Private room,t
1.0,4,1.5,2.0,2,4,3,1,$84.00,52.3615268365,4.8101055989,Entire home/apt,f
2.0,4,1.0,2.0,1,3,12,2,$130.00,52.3523233074,4.7944542616,Entire home/apt,f
1.0,2,1.0,1.0,1,1,1,1,$65.00,52.3563146681,4.8019348585,Entire home/apt,f
1.0,2,1.0,2.0,2,5,2,1,$85.00,52.3527495863,4.812924456,Entire home/apt,f
1.0,4,1.0,2.0,2,5,19,1,$115.00,52.3496712561,4.7977928312,Entire home/apt,f
1.0,4,1.5,2.0,1,2,0,1,$135.00,52.3609969424,4.806561692,Entire home/apt,f
1.0,4,1.0,2.0,2,2,12,1,$80.00,52.3763709848,4.7686565203,Entire home/apt,t
1.0,1,1.0,1.0,1,1,26,1,$30.00,52.3590192657,4.784486982,Private room,f
1.0,3,1.0,1.0,1,1,53,1,$36.00,52.3621069288,4.7971617173,Private room,f
1.0,4,1.0,2.0,1,3,0,1,$135.00,52.3648576382,4.8031058465,Entire home/apt,t
2.0,2,1.5,1.0,2,2,4,2,$95.00,52.3497334011,4.7953656258,Private room,f
1.0,1,1.0,1.0,1,1,3,1,$40.00,52.3584410469,4.7945942947999995,Private room,f
1.0,2,1.0,1.0,1,2,8,1,$80.00,52.3518520889,4.8017512944,Entire home/apt,f
1.0,2,1.0,1.0,1,2,17,1,$79.00,52.3541332244,4.7983749556,Private room,f
1.0,2,1.0,1.0,1,1,2,1,$40.00,52.3612382242,4.7956775004,Private room,f
1.0,4,1.0,2.0,2,1,2,1,$134.00,52.3641220948,4.8077173902,Entire home/apt,t
1.0,2,1.0,1.0,1,1,14,1,$24.00,52.3535247121,4.811084262,Private room,f
1.0,2,1.0,1.0,1,1,15,1,$49.00,52.3550675143,4.7903426069,Private room,t
1.0,1,1.0,1.0,1,2,11,1,$65.00,52.3529004893,4.8131417011,Private room,f
1.0,4,1.0,2.0,2,3,0,1,$125.00,52.3498484104,4.7996605473,Entire home/apt,t
1.0,2,1.0,1.0,1,1,12,1,$57.00,52.3646489221,4.7999136785,Entire home/apt,f
1.0,2,1.0,1.0,1,1,3,1,$75.00,52.3560768498,4.8136955328,Private room,t
2.0,2,1.0,1.0,1,1,1,2,$55.00,52.3595782651,4.7960748536,Private room,t
29.0,4,1.0,2.0,1,3,9,28,$103.00,52.3636553321,4.8080411615,Entire home/apt,f
1.0,2,1.0,1.0,1,1,2,1,$95.00,52.3631891157,4.8087977768,Entire home/apt,t
2.0,2,0.5,1.0,1,1,171,2,$40.00,52.3493687268,4.7981109884,Private room,f
2.0,2,1.0,1.0,1,3,0,2,$75.00,52.3559941742,4.8038868214,Entire home/apt,f
1.0,1,1.0,0.0,1,50,0,1,$30.00,52.3544172973,4.8101840229,Private room,t
1.0,2,1.0,1.0,1,1,2,1,$45.00,52.3548912729,4.7889123656,Private room,f
1.0,2,2.0,1.0,1,2,1,1,$70.00,52.3493862728,4.7947772259,Private room,t
1.0,4,1.5,3.0,1,1,0,1,$300.00,52.3654453326,4.8049732862,Entire home/apt,f
1.0,3,1.0,2.0,1,3,1,1,$100.00,52.3620125687,4.805983594,Entire home/apt,t
2.0,2,1.0,1.0,2,1,72,2,$75.00,52.3579063229,4.7954949302,Private room,f
1.0,4,0.5,2.0,1,1,3,1,$100.00,52.3547117086,4.8062359585,Entire home/apt,f
2.0,2,1.0,1.0,1,2,3,2,$55.00,52.3560591471,4.7964594362,Private room,f
1.0,3,1.0,1.0,2,1,3,1,$69.00,52.373369194,4.7977266741,Private room,f
1.0,3,1.0,1.0,2,2,23,1,$28.00,52.352559069,4.802816915,Private room,f
1.0,4,1.0,2.0,1,2,3,1,$142.00,52.3621708147,4.7955346758,Entire home/apt,f
2.0,2,1.0,1.0,1,1,0,2,$60.00,52.3496868664,4.7990034126,Private room,t
2.0,2,,1.0,1,2,6,2,$64.00,52.3540619583,4.7950720233,Private room,f
1.0,2,1.0,1.0,1,2,6,1,$33.00,52.3582991326,4.7824779714000005,Private room,f
1.0,4,1.0,2.0,2,1,16,1,$114.00,52.3614678234,4.807370131,Entire home/apt,f
1.0,2,1.0,0.0,1,3,13,1,$79.00,52.3641543594,4.8008131852,Entire home/apt,f
2.0,4,1.0,2.0,2,2,1,2,$120.00,52.3600390522,4.7951049507,Entire home/apt,f
1.0,4,1.0,2.0,1,3,7,1,$244.00,52.3520259897,4.7957921271,Entire home/apt,f
1.0,4,1.0,2.0,1,2,5,1,$190.00,52.3610397339,4.7911787464,Entire home/apt,f
6.0,2,1.5,1.0,1,2,0,6,$85.00,52.3611657758,4.789137674,Entire home/apt,f
1.0,2,1.0,1.0,1,1,321,1,$120.00,52.3685841589,4.7937830623,Private room,t
1.0,4,1.0,1.0,1,2,9,1,$95.00,52.3629842069,4.7999952661,Private room,f
1.0,4,1.0,2.0,4,3,0,1,$150.00,52.3546681203,4.7943712236,Entire home/apt,t
1.0,4,1.5,1.0,2,3,6,1,$68.00,52.3530699355,4.796649972,Private room,f
1.0,4,1.0,2.0,5,2,3,1,$139.00,52.35179456,4.7980623273,Entire home/apt,f
